order_id;order_date;customer_id;customer_age;customer_segment;region;product_id;category;price;quantity;discount_pct;payment_method;channel;shipping_cost;subtotal;cost;profit;is_returned;marketing_channel;campaign_id;promo_flag
O107138;24/07/2023;C02039;18;Bronze;East;P0081;Home;141.28;1;0;Credit Card;Online;11.45;141.28;94.98;34.85;False;Email;;False
O102242;20/12/2023;C02756;31;Silver;Central;P0005;Clothing;41.3;1;0.07;Credit Card;Mobile App;3.6;38.41;29.2;5.61;False;Affiliate;CAM_20231220;True
O107700;02/01/2023;C02900;58;Bronze;South;P0152;Beauty;185.98;2;0.04;Debit Card;Store;3.94;357.08;223.6;129.54;False;Affiliate;;False
O107186;29/06/2023;C01703;42;Platinum;East;P0071;Home;168.9;1;0.14;Credit Card;Store;8.75;145.25;95.15;41.35;False;Social;;False
O107027;08/07/2023;C02851;39;Silver;East;P0077;Clothing;64.14;1;0;Debit Card;Online;3.54;-64.14;-39.35;-28.33;True;Organic;;False
O110532;27/05/2024;C01679;40;Bronze;West;P0151;Electronics;176.02;1;0.02;PayPal;Store;6.39;172.5;116.83;49.28;False;Paid Search;;False
O111177;08/01/2023;C00369;32;Gold;East;P0012;Toys;135.52;1;0.06;Credit Card;Online;7.84;127.39;92.1;27.45;False;Paid Search;;False
O103868;23/10/2023;C00341;29;Silver;East;P0079;Toys;146.3;1;0;Debit Card;Mobile App;4.17;146.3;94.14;47.99;False;Organic;;False
O107382;26/03/2023;C02510;31;Bronze;West;P0176;Clothing;89.63;1;0;Credit Card;Online;3;89.63;50.24;36.39;False;Paid Search;;False
O101835;30/03/2023;C01159;36;Silver;South;P0179;Sports;150.32;1;0.01;Credit Card;Online;4.72;148.82;92.94;51.16;False;Organic;;False
O108964;07/10/2024;C01172;41;Silver;West;P0089;Toys;136.82;1;0.01;Credit Card;Online;7.17;135.45;95.63;32.65;False;Paid Search;;False
O106820;13/02/2023;C02939;45;Silver;East;P0166;Toys;167.11;2;0.02;Credit Card;Online;3.12;327.54;198.7;125.72;False;Organic;;False
O105482;30/09/2023;C00515;40;Bronze;North;P0171;Home;105.03;1;0.02;Credit Card;Online;6.04;102.93;68.19;28.7;False;Organic;;False
O103746;19/05/2024;C00514;35;Silver;Central;P0109;Electronics;166.76;2;0.01;Credit Card;Online;5.34;330.18;189.64;135.2;False;Social;;False
O103341;05/04/2023;C00132;28;Bronze;East;P0195;Beauty;143.83;1;0;PayPal;Online;3.03;143.83;91.34;49.46;False;Email;;False
O103558;13/07/2023;C01974;53;Platinum;North;P0099;Beauty;156.84;1;0.08;Credit Card;Online;3;144.29;103.14;38.15;False;Organic;;False
O101677;07/05/2023;C01270;40;Silver;North;P0163;Toys;196.95;1;0;Credit Card;Mobile App;3.06;196.95;132.96;60.93;False;Social;;False
O102892;17/12/2024;C01228;29;Silver;East;P0057;Electronics;121.91;1;0;Credit Card;Store;3.68;121.91;83.46;34.77;False;Organic;;False
O109523;11/08/2024;C02289;39;Silver;North;P0118;Home;101.42;2;0;PayPal;Online;8.62;202.84;156.78;37.44;False;Email;;False
O109217;18/01/2023;C02073;44;Bronze;West;P0199;Clothing;53.32;2;0.02;PayPal;Online;3.97;104.51;84.44;16.1;False;Email;;False
O105344;02/09/2024;C01958;40;Platinum;South;P0020;Home;91.01;1;0.09;Gift Card;Store;4.69;82.82;56.5;21.63;False;Organic;;False
O108499;11/04/2023;C00118;23;Silver;North;P0138;Home;134.63;1;0;Debit Card;Store;3.32;134.63;110.23;21.08;False;Social;;False
O110115;21/08/2023;C02301;25;Gold;North;P0022;Sports;127.92;2;0.08;PayPal;Mobile App;5.97;235.37;163.2;66.2;False;Organic;;False
O102463;31/05/2024;C01394;34;Gold;Central;P0014;Electronics;79.75;1;0.06;Credit Card;Online;5.62;74.96;55.91;13.43;False;Organic;;False
O111181;28/12/2023;C00141;57;Silver;West;P0138;Home;128.78;1;0;PayPal;Online;3.57;128.78;110.23;14.98;False;Organic;;False
O100971;18/11/2024;C02101;35;Silver;West;P0049;Clothing;65.32;1;0;Credit Card;Online;5.68;65.32;38.24;21.4;False;Email;;False
O111072;19/08/2024;C00523;30;Bronze;South;P0195;Beauty;163.67;3;0;Credit Card;Online;3.11;491.01;274.02;213.88;False;Organic;;False
O110272;24/05/2023;C02804;25;Gold;East;P0156;Sports;131.15;1;0.02;Credit Card;Online;4.83;128.53;93.32;30.38;False;Paid Search;;False
O100657;03/03/2023;C01495;52;Silver;East;P0084;Home;128.35;1;0;Gift Card;Online;3.04;128.35;75.37;49.94;False;Paid Search;;False
O111901;21/07/2023;C01266;52;Bronze;South;P0149;Beauty;193.26;1;0;PayPal;Online;4.5;193.26;138.53;50.23;False;Organic;;False
O101586;09/03/2024;C02392;45;Bronze;South;P0057;Electronics;123.46;1;0.22;PayPal;Online;3.74;96.3;83.46;9.1;False;Organic;;False
O108132;19/10/2023;C01012;32;Silver;North;P0152;Beauty;158.57;1;0;Credit Card;Online;6.55;158.57;111.8;40.22;False;Organic;;False
O109304;27/04/2024;C01789;46;Gold;South;P0059;Electronics;153.7;1;0.05;PayPal;Online;3.42;146.01;120.31;22.28;False;Social;;False
O109937;21/02/2023;C02949;43;Bronze;North;P0130;Sports;132.68;1;0;Credit Card;Mobile App;4.01;132.68;100.35;28.32;False;Email;;False
O111886;02/06/2024;C01597;43;Bronze;Central;P0126;Home;231.85;1;0;Credit Card;Online;3.92;231.85;182.38;45.55;False;Organic;;False
O101240;15/12/2024;C01959;33;Bronze;West;P0037;Home;154.24;2;0;Credit Card;Online;9.78;308.48;183.9;114.8;False;Organic;;False
O107565;11/02/2023;C02748;44;Bronze;North;P0085;Toys;130.21;1;0;Credit Card;Store;7.97;130.21;78.95;43.29;False;Affiliate;;False
O108795;07/10/2023;C02049;35;Bronze;Central;P0081;Home;150.61;1;0;Credit Card;Mobile App;5.79;150.61;94.98;49.84;False;Organic;;False
O104346;05/12/2024;C02623;25;Gold;North;P0077;Clothing;55.62;1;0.07;Credit Card;Mobile App;3.35;51.73;39.35;9.03;False;Organic;;False
O101216;26/09/2023;C02839;36;Bronze;South;P0098;Beauty;153.58;3;0.01;PayPal;Mobile App;3.48;456.13;352.8;99.85;False;Affiliate;;False
O107066;19/01/2024;C00560;37;Gold;South;P0027;Toys;107.18;1;0.07;Gift Card;Online;3.11;99.68;60.76;35.81;False;Organic;;False
O111482;03/07/2023;C00923;51;Silver;Central;P0086;Clothing;36.04;1;0;Credit Card;Mobile App;4.11;36.04;24.68;7.25;False;Social;;False
O107327;30/05/2024;C01349;32;Bronze;West;P0023;Sports;161.38;1;0;Credit Card;Online;8.39;161.38;105.09;47.9;False;Paid Search;;False
O101656;30/03/2023;C01714;30;Bronze;East;P0141;Beauty;165.72;1;0.01;Credit Card;Online;4.08;164.06;103.39;56.59;False;Social;;False
O107300;22/09/2023;C01653;27;Silver;East;P0200;Home;110.5;2;0;Debit Card;Online;3.3;221;152.08;65.62;False;Paid Search;;False
O106745;12/10/2023;C01260;36;Bronze;West;P0044;Clothing;39.23;1;0;Credit Card;Online;3.48;39.23;27.1;8.65;False;Organic;;False
O107549;29/07/2023;C01567;18;Gold;North;P0114;Home;266.99;2;0.04;Credit Card;Store;3.53;512.62;281.84;227.25;False;Paid Search;;False
O104087;30/06/2023;C01782;51;Platinum;Central;P0003;Electronics;177.4;2;0.11;Credit Card;Online;3.16;315.77;262.04;50.57;False;Organic;;False
O103532;03/10/2023;C02797;37;Bronze;East;P0093;Home;137.37;1;0.03;Credit Card;Mobile App;6.09;133.25;70.65;56.51;False;Organic;;False
O111339;23/03/2024;C02548;45;Silver;West;P0156;Sports;117.72;2;0;Credit Card;Online;5.59;235.44;186.64;43.21;False;Organic;;False
O101292;15/08/2023;C02075;18;Bronze;South;P0098;Beauty;157.06;1;0.01;Credit Card;Online;5.34;155.49;117.6;32.55;False;Organic;;False
O108713;09/12/2023;C01391;53;Bronze;Central;P0061;Clothing;34.8;1;0;PayPal;Store;5.57;34.8;28.26;0.97;False;Organic;;False
O104085;06/04/2023;C02901;38;Platinum;North;P0087;Toys;209.68;2;0.1;Gift Card;Online;3.56;377.42;258.98;114.88;False;Organic;;False
O101053;16/06/2024;C02858;27;Bronze;North;P0187;Home;179.56;1;0.01;PayPal;Store;3.66;177.76;129.45;44.65;False;Paid Search;;False
O109483;18/02/2023;C02215;18;Bronze;North;P0008;Home;196.64;1;0.02;Credit Card;Online;4.55;192.71;139.74;48.42;False;Affiliate;;False
O111102;28/04/2023;C02831;19;Gold;West;P0200;Home;104.63;1;0.02;Credit Card;Online;3.13;102.54;76.04;23.37;False;Email;;False
O111282;25/12/2023;C00991;37;Silver;Central;P0063;Sports;106.11;1;0;PayPal;Mobile App;3.57;106.11;76.26;26.28;False;Paid Search;;False
O106219;04/04/2024;C01801;36;Bronze;East;P0143;Electronics;94.21;1;0;Credit Card;Online;3.55;94.21;58.71;31.95;False;Paid Search;;False
O110034;18/05/2023;C01877;35;Silver;North;P0112;Clothing;52.56;3;0.02;Credit Card;Online;6.59;154.53;101.91;46.03;False;Organic;;False
O104766;24/11/2023;C01692;28;Bronze;East;P0065;Sports;169.59;1;0.17;PayPal;Online;3.96;140.76;122.79;14.01;False;Email;CAM_20231124;True
O109379;07/06/2023;C01316;46;Gold;North;P0143;Electronics;90.4;2;0.06;Credit Card;Online;3.35;169.95;117.42;49.18;False;Affiliate;;False
O109229;09/08/2023;C00250;38;Silver;North;P0027;Toys;101.72;1;0;Credit Card;Store;3.23;101.72;60.76;37.73;False;Organic;;False
O105732;09/02/2024;C02054;29;Silver;East;P0037;Home;156.64;1;0;Debit Card;Online;4.28;156.64;91.95;60.41;False;Social;;False
O103806;10/04/2024;C00567;43;Gold;West;P0042;Home;174.43;1;0.05;PayPal;Online;7.05;165.71;128.5;30.16;False;Paid Search;;False
O110598;02/08/2023;C00529;44;Bronze;North;P0075;Electronics;44.69;1;0.01;Credit Card;Online;4.08;44.24;33.57;6.59;False;Paid Search;;False
O108125;21/12/2023;C02035;30;Gold;West;P0106;Clothing;77.94;1;0.04;Credit Card;Online;5.48;74.82;40.37;28.97;False;Email;;False
O107557;03/06/2023;C01382;38;Silver;East;P0064;Clothing;7.52;1;0;Credit Card;Online;4.03;7.52;5.03;-1.54;False;Paid Search;;False
O111757;11/11/2023;C02460;20;Bronze;North;P0005;Clothing;40.89;1;0.04;PayPal;Online;4.86;39.25;29.2;5.19;False;Organic;;False
O105240;23/08/2024;C00984;18;Silver;South;P0107;Electronics;237.53;2;0;PayPal;Mobile App;9.46;475.06;265.1;200.5;False;Organic;;False
O111669;17/08/2023;C01864;37;Silver;Central;P0014;Electronics;71.37;4;0.02;Credit Card;Online;3.77;279.77;223.64;52.36;False;Email;;False
O110911;29/11/2023;C00916;29;Bronze;South;P0071;Home;180.04;2;0.03;PayPal;Online;3.23;-349.28;-190.3;-162.21;True;Organic;;False
O102510;04/05/2024;C02287;47;Bronze;North;P0151;Electronics;146.89;1;0;Credit Card;Online;3.17;146.89;116.83;26.89;False;Social;;False
O109534;01/02/2023;C00589;38;Silver;North;P0180;Electronics;283.82;1;0.25;Credit Card;Online;3.09;212.86;169.54;40.24;False;Organic;;False
O107736;18/04/2024;C00029;38;Gold;North;P0167;Clothing;91.78;1;0.05;Debit Card;Online;3.19;87.19;51.48;32.52;False;Organic;;False
O109302;24/06/2024;C01254;45;Silver;East;P0038;Toys;71.48;1;0.03;PayPal;Online;6.56;69.34;52.31;10.47;False;Organic;;False
O110054;18/02/2024;C02759;47;Bronze;South;P0011;Toys;127.09;1;0;PayPal;Online;13.33;127.09;92.5;21.26;False;Paid Search;;False
O106936;22/01/2024;C01117;43;Silver;West;P0114;Home;267.47;1;0;Debit Card;Online;9.14;267.47;140.92;117.41;False;Paid Search;;False
O109918;10/01/2023;C01731;39;Gold;West;P0119;Toys;206.3;1;0.07;Gift Card;Online;5;191.86;141.95;44.91;False;Organic;;False
O100822;01/07/2024;C02047;;Silver;West;P0072;Clothing;115.15;1;0;;Online;6.7;115.15;65.27;43.18;False;;;False
O103838;21/12/2023;C02202;34;Platinum;Central;P0098;Beauty;176.89;1;0.09;PayPal;Online;3.46;-160.97;-117.6;-46.83;True;Email;;False
O104645;05/08/2023;C01127;35;Bronze;West;P0186;Home;185.23;1;0;Credit Card;Mobile App;7.13;185.23;104.79;73.31;False;Organic;;False
O107098;11/06/2024;C00021;40;Bronze;East;P0001;Toys;155.45;1;0;Credit Card;Online;6.28;155.45;134.54;14.63;False;Organic;;False
O111158;16/03/2023;C00297;;Bronze;East;P0091;Sports;164.42;1;0;;Online;4.74;164.42;90.19;69.49;False;;;False
O107629;14/07/2024;C02531;32;Bronze;East;P0085;Toys;119.47;1;0.02;Debit Card;Online;5.69;117.08;78.95;32.44;False;Affiliate;;False
O106145;16/10/2024;C00942;49;Bronze;North;P0167;Clothing;94.26;1;0.01;PayPal;Online;5.34;93.32;51.48;36.5;False;Organic;;False
O103216;20/12/2024;C01177;31;Gold;West;P0163;Toys;209.26;1;0.04;Credit Card;Online;9.27;200.89;132.96;58.66;False;Organic;;False
O100899;01/06/2024;C01733;25;Silver;North;P0135;Sports;122.08;2;0;Credit Card;Online;3.83;244.16;174.42;65.91;False;Paid Search;;False
O107745;09/10/2023;C01111;26;Bronze;South;P0101;Toys;104.81;1;0;Credit Card;Online;4.64;104.81;77.27;22.9;False;Email;;False
O109608;15/10/2023;C01020;32;Platinum;North;P0192;Electronics;189.65;2;0.09;Credit Card;Online;4.77;345.16;254.8;85.59;False;Paid Search;;False
O110029;04/02/2023;C02309;46;Bronze;South;P0116;Toys;158.74;1;0;PayPal;Mobile App;3.37;158.74;103.65;51.72;False;Social;;False
O105699;21/09/2024;C00430;40;Platinum;South;P0025;Sports;138.07;1;0.09;Debit Card;Online;3.53;125.64;82.81;39.3;False;Social;;False
O101724;02/01/2024;C00256;34;Bronze;South;P0112;Clothing;50.05;2;0;Credit Card;Online;5.36;100.1;67.94;26.8;False;Organic;;False
O100242;31/05/2024;C00916;39;Bronze;North;P0044;Clothing;47.43;1;0.02;Debit Card;Online;4.26;46.48;27.1;15.12;False;Organic;;False
O106575;16/04/2023;C00557;18;Silver;Central;P0048;Electronics;200.82;1;0;Credit Card;Mobile App;3.55;200.82;112.37;84.9;False;Email;;False
O105903;21/08/2024;C00039;35;Gold;Central;P0050;Clothing;25.3;1;0.07;PayPal;Online;3.81;23.53;20.18;-0.46;False;Affiliate;;False
O107896;13/10/2023;C00980;46;Gold;North;P0131;Clothing;15.18;1;0.05;PayPal;Mobile App;5.49;14.42;10.82;-1.89;False;Social;;False
O103160;18/11/2024;C00082;25;Bronze;North;P0119;Toys;214.31;1;0;Credit Card;Store;4;214.31;141.95;68.36;False;Email;;False
O100101;23/04/2023;C02811;48;Gold;West;P0057;Electronics;122.58;1;0.06;PayPal;Online;4.05;115.23;83.46;27.72;False;Organic;;False
O110318;24/03/2023;C02779;34;Bronze;West;P0042;Home;162.61;1;0;Credit Card;Online;5.44;162.61;128.5;28.67;False;Email;;False
O104457;31/03/2024;C02898;31;Gold;South;P0069;Electronics;171.02;1;0.05;PayPal;Online;4.52;162.47;93.82;64.13;False;Organic;;False
O109390;18/08/2023;C01057;29;Bronze;East;P0097;Home;182.04;1;0;Credit Card;Mobile App;3.88;182.04;107.95;70.21;False;Email;;False
O110815;11/01/2024;C01992;36;Silver;West;P0052;Clothing;37.8;1;0.02;Credit Card;Store;8.16;37.04;28.67;0.21;False;Organic;;False
O103993;24/06/2023;C02389;41;Silver;North;P0170;Beauty;124.53;1;0;Credit Card;Online;3.06;124.53;71.82;49.65;False;Organic;;False
O106801;25/04/2023;C01796;52;Bronze;Central;P0193;Sports;158.3;2;0.03;Credit Card;Store;4.24;307.1;180.84;122.02;False;Organic;;False
O102082;15/07/2024;C02784;20;Silver;East;P0111;Beauty;74.55;1;0.01;Debit Card;Online;3.32;73.8;44.43;26.05;False;Organic;;False
O105363;31/01/2024;C00479;27;Gold;South;P0179;Sports;157.29;1;0.06;Credit Card;Online;5.45;147.85;92.94;49.46;False;Organic;;False
O101522;10/10/2023;C02854;22;Bronze;South;P0137;Clothing;24.15;2;0;Credit Card;Online;3.16;48.3;27.26;17.88;False;Paid Search;;False
O108581;02/07/2024;C00535;40;Bronze;North;P0178;Home;217.47;1;0;Debit Card;Mobile App;8.14;217.47;169.8;39.53;False;Email;;False
O101159;26/02/2024;C00876;43;Bronze;North;P0099;Beauty;158.61;4;0;Credit Card;Online;4.51;634.44;412.56;217.37;False;Email;;False
O102693;29/12/2023;C02521;29;Bronze;East;P0072;Clothing;119.09;2;0;Debit Card;Online;5.13;-119.09;-65.27;-58.95;True;Organic;;False
O105449;22/01/2024;C01933;40;Bronze;North;P0165;Clothing;99.2;1;0.02;PayPal;Online;5.15;97.22;59.65;32.42;False;Paid Search;;False
O106775;27/01/2023;C02469;45;Silver;West;P0081;Home;132.27;1;0;Debit Card;Online;4.34;132.27;94.98;32.95;False;Paid Search;;False
O102260;25/09/2024;C00212;38;Platinum;East;P0043;Home;144.98;1;0.1;Debit Card;Mobile App;7.16;130.48;102.11;21.21;False;Social;;False
O107053;22/05/2023;C00653;34;Bronze;South;P0039;Beauty;99.82;1;0;Credit Card;Online;3.78;99.82;69.8;26.24;False;Social;;False
O105981;31/10/2023;C00309;50;Bronze;Central;P0015;Sports;83;1;0.03;PayPal;Online;3.53;80.51;62.39;14.59;False;Social;;False
O105076;20/02/2024;C02488;31;Platinum;Central;P0042;Home;173.33;2;0.4;Credit Card;Online;3.18;208;257;-52.18;False;Paid Search;;False
O109342;05/12/2023;C02217;27;Bronze;North;P0046;Electronics;117.52;2;0.03;PayPal;Store;6.03;227.99;155.92;66.04;False;Paid Search;;False
O107879;03/04/2024;C00031;31;Silver;West;P0113;Electronics;149.51;1;0.02;Credit Card;Online;3.14;146.52;119.82;23.56;False;Organic;;False
O103045;26/04/2023;C02924;30;Platinum;South;P0161;Toys;116.9;1;0.12;PayPal;Online;3.42;102.87;65.47;33.98;False;Organic;;False
O100992;11/11/2023;C02352;38;Silver;North;P0019;Electronics;127.62;1;0.01;PayPal;Online;3.45;126.34;76.42;46.47;False;Organic;;False
O111292;13/06/2023;C01059;28;Bronze;North;P0114;Home;248.3;1;0;Credit Card;Online;4.26;248.3;140.92;103.12;False;Email;;False
O108842;01/03/2023;C01683;21;Bronze;Central;P0036;Electronics;101.91;1;0;Credit Card;Online;4.26;101.91;60.66;36.99;False;Organic;;False
O104681;18/02/2023;C02417;25;Bronze;East;P0096;Home;97.28;1;0;Credit Card;Mobile App;3.57;97.28;66.93;26.78;False;Organic;;False
O104474;14/06/2023;C02958;33;Silver;East;P0149;Beauty;181.49;1;0;Credit Card;Online;4.42;181.49;138.53;38.54;False;Organic;;False
O103907;18/09/2023;C01275;21;Bronze;West;P0173;Electronics;148.54;1;0;Credit Card;Online;4.42;148.54;86.32;57.8;False;Organic;;False
O102382;06/07/2024;C02012;28;Silver;North;P0024;Electronics;96.93;1;0;Credit Card;Online;3.91;96.93;67.2;25.82;False;Organic;;False
O111696;16/08/2023;C00761;22;Silver;West;P0043;Home;152.31;1;0.01;Gift Card;Online;3.99;150.79;102.11;44.69;False;Email;;False
O104689;29/02/2024;C01625;47;Bronze;South;P0067;Toys;158.75;3;0;Credit Card;Mobile App;4.47;476.25;291.6;180.18;False;Organic;;False
O110019;09/01/2023;C02920;22;Bronze;East;P0136;Beauty;234.13;1;0;Credit Card;Online;3.06;234.13;160.28;70.79;False;Email;;False
O110547;24/10/2023;C00302;52;Silver;East;P0168;Electronics;229.45;1;0.02;Credit Card;Store;7.52;224.86;170.93;46.41;False;Social;;False
O107834;31/10/2023;C01953;18;Silver;South;P0135;Sports;111.02;1;0;Credit Card;Mobile App;3.76;111.02;87.21;20.05;False;Affiliate;;False
O107854;26/01/2023;C00845;37;Silver;West;P0177;Sports;156.75;1;0.02;Credit Card;Mobile App;6.9;153.62;88.83;57.89;False;Organic;;False
O103898;04/03/2024;C02299;46;Silver;North;P0024;Electronics;102.38;1;0.03;Debit Card;Online;7.22;99.31;67.2;24.89;False;Organic;;False
O109260;02/08/2024;C02896;34;Bronze;West;P0059;Electronics;157.58;1;0;PayPal;Mobile App;5.79;157.58;120.31;31.48;False;Organic;;False
O109689;22/06/2023;C00517;23;Gold;West;P0193;Sports;179.22;1;0.06;PayPal;Online;3.04;168.47;90.42;75.01;False;Organic;;False
O103163;06/08/2023;C00618;31;Bronze;North;P0059;Electronics;164.74;1;0;Credit Card;Online;3.33;164.74;120.31;41.1;False;Email;;False
O104921;15/05/2024;C01689;28;Silver;East;P0121;Beauty;189.96;1;0;PayPal;Online;4.82;189.96;136.95;48.19;False;Email;;False
O111451;23/04/2024;C02861;34;Silver;North;P0047;Beauty;128.97;1;0;Debit Card;Store;4.25;128.97;90.1;34.62;False;Organic;;False
O104182;17/09/2023;C02952;41;Bronze;West;P0040;Clothing;65.48;1;0.02;Credit Card;Mobile App;4.37;64.17;44.6;15.2;False;Social;;False
O103055;18/12/2024;C00310;34;Bronze;Central;P0048;Electronics;195.34;1;0.15;Credit Card;Online;4.67;166.04;112.37;49;False;Organic;CAM_20241218;True
O106286;27/07/2023;C01732;27;Bronze;North;P0128;Toys;146.84;2;0;PayPal;Mobile App;5.1;293.68;172.88;115.7;False;Organic;;False
O109598;09/05/2024;C00684;28;Bronze;Central;P0141;Beauty;166.66;1;0;PayPal;Mobile App;5.51;166.66;103.39;57.76;False;Social;;False
O105666;29/07/2023;C01522;46;Gold;West;P0065;Sports;188.59;1;0.25;Credit Card;Online;9.58;141.44;122.79;9.07;False;Social;;False
O103611;14/07/2023;C02415;50;Bronze;Central;P0025;Sports;133.07;1;0.03;PayPal;Online;5.08;129.08;82.81;41.19;False;Organic;;False
O110071;08/07/2024;C02004;49;Silver;West;P0156;Sports;131.63;1;0;Debit Card;Mobile App;5.75;131.63;93.32;32.56;False;Email;;False
O101804;18/07/2024;C02860;28;Bronze;East;P0011;Toys;140.87;1;0;Credit Card;Store;3.49;140.87;92.5;44.88;False;Email;;False
O107041;20/05/2024;C01058;45;Platinum;West;P0157;Clothing;130.67;1;0.1;Credit Card;Mobile App;5.58;117.6;96.95;15.07;False;Social;;False
O106791;24/05/2024;C02282;39;Silver;Central;P0172;Beauty;112.36;1;0;Debit Card;Mobile App;3.44;112.36;88.75;20.17;False;Email;;False
O100637;19/03/2023;C02582;46;Platinum;South;P0015;Sports;78.77;2;0.09;PayPal;Online;3.19;143.36;124.78;15.39;False;Affiliate;;False
O103234;06/02/2024;C02284;42;Platinum;East;P0082;Clothing;71.2;1;0.09;PayPal;Mobile App;3.32;64.79;48.77;12.7;False;Organic;;False
O100006;28/04/2023;C00771;46;Silver;East;P0057;Electronics;121.84;1;0.03;PayPal;Mobile App;7.67;118.18;83.46;27.05;False;Affiliate;;False
O102984;25/01/2024;C01619;40;Platinum;West;P0013;Sports;168.51;1;0.14;Credit Card;Online;3.9;144.92;123.44;17.58;False;Email;;False
O106225;27/05/2023;C01507;38;Bronze;West;P0198;Clothing;58.32;2;0;Credit Card;Online;5.74;-58.32;-43.56;-20.5;True;Organic;;False
O102090;06/07/2024;C00637;18;Gold;Central;P0080;Clothing;36.36;1;0.03;Credit Card;Mobile App;3.39;35.27;22.72;9.16;False;Paid Search;;False
O101739;24/06/2023;C00081;40;Silver;West;P0026;Home;155.09;1;0;Credit Card;Mobile App;8.42;155.09;111.24;35.43;False;Email;;False
O103401;22/02/2024;C00801;41;Bronze;North;P0110;Clothing;51.12;4;0.03;Credit Card;Online;4.16;198.35;149.96;44.23;False;Paid Search;;False
O105693;03/05/2023;C01036;42;Bronze;West;P0038;Toys;77.51;2;0.03;Credit Card;Store;5.46;150.37;104.62;40.29;False;Email;;False
O102940;04/03/2023;C01903;25;Bronze;South;P0010;Electronics;176.14;2;0;Credit Card;Online;4.75;352.28;275.06;72.47;False;Organic;;False
O100174;02/02/2023;C01342;32;Silver;North;P0047;Beauty;132.38;1;0.01;Credit Card;Mobile App;6.08;131.06;90.1;34.88;False;Affiliate;;False
O105750;18/12/2024;C01827;39;Silver;Central;P0047;Beauty;132.35;3;0.21;Credit Card;Online;4.87;313.67;270.3;38.5;False;Organic;CAM_20241218;True
